replies.id	replies.user	replies.commentText
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRB0mbjcgK	Aya Ayu	Kemakan kata kata sendiri kan.. emang loak
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRDTeZGtGN	Ferry Nugroho	arif Terpancing wkkwkwkw
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRGCUvyf3O	Make It Flo	sukanya saya sama bang Adian ini bisa membuat lawan jilat ludah sendiri
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRHLpJ4bv0	AkangFlint	savage sih ini wkwk
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRI39hseHM	Sabila Rena	Adian memang sip ðŸ‘
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRI3LJDVoR	Sri Mlyn	"Hevy Zil Umami Ingsya'Alloh pk prabowo menang 
..tp klo tetep 01 yg di menangkn ...tunggu aja alam ini bakal mendemo kalian...dan kalian akn hina dunia akhirat...."
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRJJ5nPiNd	Didi Fryatna	Kecekok omongan sendiri wkwkkw
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRJNW8yhBO	Maman Hermansyah	@Oppo F3 ðŸ¤£ðŸ¤£ðŸ¤£
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRJehb04cg	Hanhan Ch	Sri Mulyani kaya Tuhan aja lu, bisa bikin orang hina, emang Tuhan bisa kau suruh2 ngikutin nafsu loe?!
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRM5nw-FVy	Rizki Ys	@Sri Mlyn saya tunggu pembuktian kata-kata mu kalau jokowi menang alam ini bisa mendemo, akan seperti apa alam ketika melakukan demo.
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRMu1-ULT-	Om Semar	@Sri Mlyn asekkk bully rame2 dah...tar lu yg kena karma sendiri krn sdh menyumpah serapah dr kekesalan anda kepd org lain yg jg anda tdk kenal baik sebnrya....belajarlah mjd org yg dewasa bersikap maupun bertutur kata jd hati kita iklas utk menerima segala yg tdk sesuai keinginan kita
UgyInPrOswYmI8wuAHR4AaABAg.8uQb9Zd2Hj-8uRMzJRMwhz	Bakso Arema	Orang yg seperti ini bisa di sebut PKI penghianat...NKRI....contoh beÅ•dar video prabowo di klaim para kutu2nya sebagai presiden bahkan sudah di panggil pak presiden.. apakah itu namanya..gak penghianat..wong presidenya..masih pak jokowi maen klaim seenaknya udelnya sendiri. ..itu namanya..apa coba kalo vukan PKI
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
Ugw3L0c8flqNx2URGTl4AaABAg.8uQ_QkS_fE_8uRCsFtAkFP	naufal ar	03:53
Ugw3L0c8flqNx2URGTl4AaABAg.8uQ_QkS_fE_8uRD07rTHBf	naufal ar	04:47
Ugw3L0c8flqNx2URGTl4AaABAg.8uQ_QkS_fE_8uSc0dYCExR	princess be	@naufal ar ðŸ˜…ðŸ˜…ðŸ˜…ðŸ™
		
		
		
		
		
		
		
		
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uQzB3_oIes	Danefan Andra	Jas merah 98
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR1U897Eak	Yulianti Fauziah	Adian  nipu mulu
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR1kFvGH0T	Danefan Andra	Uwaaahhh kubu embek munculðŸ˜…
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR2hHwM3IT	febry rakean	Iya mbak aku juga msh inget th 98, inget klo 2014 ada yg janji beresin kasus 98. Kutunggu2 sampe skrng pilpres lg cuma janji kosong semata. Cuma jd bahan gorengan pendukungnya. Aku jd mikir, ini emg gak becus kerja, atau emg tdk terbukti tuduhan yg dilemparkan ?
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR4tp_7aP5	Gati Bimo	Yulianti Fauziah ðŸ‘ˆini orang pasti kurang makan ikann
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR62SUj3rg	rizqi AK	@Yulianti Fauziah haaaaaaaa
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR6siYrGEe	hata cengkong	@Yulianti Fauziah mbak ngrasain thn 98 gk?? Padahal adian orang yg paling penting pd masa itu.. Dan Prabowo  di jadikan wayang pd saat itu
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR7mNBqgnw	ICAW OFFICIAL	@Yulianti Fauziah apaan yg nipu
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uR9qbqQ0Ym	febry rakean	@alip nugraha dibahas di luar negeri trus selesai bro ? Kayanya enggak juga deh... Trus janji tinggal lah janji aja ? Urusan kebenaran kok takut, di ungkap aja klo memang bersalah. Kan enak langsung meruntuhkan lawan politik. Pendukung prabowo putar balik juga kalau memang prabowo yg bersalah, ya paling tinggal segelintir org saja yg masih mendukung. Bosen rasanya liat gorengan 98, diberesin gak bisa, cuma jd pepesan kosong.
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRAuhm_asO	febry rakean	"@alip nugraha lahhh jd ke novel skrng... Gak sekalian aja bahas ronaldo vs messi ? 

Ehh bukan nya kasus novel juga janji yaah ?? Udh beres yah ?"
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRFPF-QseO	muhammad bahrul	"Betul people"" power segala,.. Emang ngak ingat kerusuhan tahun 98 brp bnyk mati brp bnyk org hilang di culik hingga kini tidak ketahui myat nya,.. Toh siapa yg culik pasukan mawar yg mengetuai siapa??? ,... Emang pemilu tahun ini bnyk org"" begok yg mau merusak negara kedaulatan negara Republik Indonesia,.."
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRFs8kxbfl	febry rakean	@muhammad bahrul buktikan bro klo prabowo yg salah, masa yg salah masih bs nyapres. Junjungan situ berkuasa, lah gak bisa beresin. Cuma gorengan & pepesan kosong jadinya.
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRGIUaFOJu	Danu nununu	@Yulianti Fauziah raimu kek lonte
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRHe9EMs_o	Sri Mlyn	muhammad bahrul namamu Muhammad tp tak takut lidahmu di tusuk pakai besi neraka ya ...gk ada bukti nuduh org sembarangan ...
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRIoLBNnjI	nova dwi	Saya jga ogah inget cerita bpak saya
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRLsQl4D-V	Didi Nawawi	Aku juga gk sudi banget arogan gebrak2 podium.
UgyfkgWt5l9pndg8Pcp4AaABAg.8uQ_DPypUop8uRM87FfF2e	Kemal Fikri	Adian, budiman dan kawan2 aktifis thn 98 tanpa ada mereka kita masih terjajah bangsa sendiri bos, memang pak jokowi blm bs menuntaskan masalah 98 cuma yg jadi saya pikirkan kenapa prabowo tdk pernah membicarakan masalah 98 gmna, banyak org menuduh 98 itu prabowo salah satu dalang thn 98.. coba kalo ada org deket BPN prabowo minta penjelasan dari prabowo hal terkait penculikan aktifis 98 secara dia tahu masalah semua karna dia menantu dan org terdeket suharto, kalo emang dia tdk terbukti laporkan saja tuduhan dia penculik dan kalo dia benar deklarasiin jalan cerita dari awal siapa saja tokoh atau dalangnyaa
		
Ugz0RKJhMnlffSm6cLV4AaABAg.8uQ_C0CaFYg8uQglmK58dO	Benn Morris	Kalimat yg dia pakai cermin dr hati dia sendiri. Artinya dia jg bisa anggap rakyat layaknya kambing2. Makanya ga heran dia juga blunder tampang boyolali. Jelas sdh karakter asli narsis megalomania nya wowo.
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uR8UkfcwN_	Anhar Kamil	Karena pemilu ini sepertinya pemilu terakhir, segala kekuatan harus dikerahkan.., wkwkwkw people power juga harus dikerahkan.. wekwkw gue hilang respect.. kalo misal kalah mah ya kalah ajaa.. gak usah ngaduin rakyat juga :D :D
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uRIPQ4P6ex	Iwan Ridwan	Karna usia bung, harus jadi taun ini klo ndak kapan lagi!
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uRKoGt75Xs	Hadi hadi	@Iwan Ridwan emang ada jaminan kalau prabowo ga ikut pemilu lagi? Karena d aturan kalau tidak salah ga ada yg menyebutkan usia. Yg penting sehat....nah sehatnya itu yg mungkin bisa dipertanyakan
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uRLKmhiPIx	Sri Mlyn	rachadian hadiwibowo yg di setir org utu justru pk jokowi brow ... hnya km aja yg kurang pintar
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uRM9-KhdMF	Sri Mlyn	"Anhar Kamil yg mengerahkan segala kekuatan itu justru 01 ....alat yg ada semua di mnfaatkn... gk sadar klo itu perbuatan curang ...aparat hingga kepala daerah di mobilisasi.... itu kan perbuatan curang.... sekrg boleh suka"" anda. ...kita lihat di pengadilan Alloh SWT ..."
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uRN4ZMRF_A	Iwan Ridwan	@Hadi hadi memang tidak ada batasan usia, cuman gelar 4x kekalahan akan melekat kepada PRABOWO sendiri yang berdampak permanen.
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uROY5Nbnle	Sri Mlyn	Iwan Ridwan kegagalan 10x  melekat tdk mmbuat hina di hadapan Tuhan...justru yg ada peluang hina dan bakal di siksa itu yg menang yg duduk di kursi presiden...apalg pemimpin yg doyan mgibul dan ingkar...ngenesnya klo sdh pindah alam
UgzNPFyn7y6k7aXB8Q54AaABAg.8uQYjBFnfNG8uRQJ07cNd8	Iwan Ridwan	@Sri Mlyn saya tidak menghinakan yang mengalami kekalahan cuman kasihan coba nyalon kades aja menghabiskan uang sekian rupiah apalagi nyapres, emang bagi dia tidak seberapa cuman disayangkan gitu coba kalo di donasikan pada yang tepat akan menjadikan amal buat dia gitu
		
		
		
		
		
		
		
UgyCFwtGA5_XQlkPDAt4AaABAg.8uQYQ61zCtl8uQu_GUOJwi	memek imut	prabowo itu knpa ?
UgyCFwtGA5_XQlkPDAt4AaABAg.8uQYQ61zCtl8uR9bBiXY3N	ICAW OFFICIAL	Sama anjir. Hampir stress gue dengernyaðŸ˜‚
UgyCFwtGA5_XQlkPDAt4AaABAg.8uQYQ61zCtl8uRIUr_xRcp	Disa Dimas	Gua kasian sama mejanya njir di gebukinðŸ˜‚
UgyCFwtGA5_XQlkPDAt4AaABAg.8uQYQ61zCtl8uRJrKkbzkw	Moch Irfan	Saya sudah setres mlihat tingkah 02
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
Ugzvvg0ZerM3NbXH_g14AaABAg.8uQXPhAfnLl8uQx2xb2-DK	rahmat basuki	Satu lagi cebong gila..hehe
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgxhLB3H0hX3CFIaIIp4AaABAg.8uQVjtvf4dz8uR1hc0-Y9Y	Kimi Kinong	Apalagi lihat bang Adian ganteng banget ... gigi piranha nya mantap yess ðŸ‘ðŸ‘ðŸ‘
UgxhLB3H0hX3CFIaIIp4AaABAg.8uQVjtvf4dz8uRAblJ_QHZ	Supri Yani	ðŸ˜ðŸ˜
UgxhLB3H0hX3CFIaIIp4AaABAg.8uQVjtvf4dz8uREDNyNAL9	Gusti Ayu Diyeni	Blm ada pengumuman kok bisa bilang menang..
UgxhLB3H0hX3CFIaIIp4AaABAg.8uQVjtvf4dz8uRFu3o89Mv	Angger Anggoro Y	Buat pandangan ke depan kalo udah nyoblos dek (y) Kualitas kan Indonesia
UgxhLB3H0hX3CFIaIIp4AaABAg.8uQVjtvf4dz8uRGIbzZxM4	Sugeng Sugeng	Kubu 02 salah minum obat.. Krna maksa kepingin menaag jd akal sdh ketutup olh nafsu angkara murka... Pada kesurupan... Menijijikan.. Nengok muka Srif pouyno mual.. Ketengok kl akalnya sdh hilang...
		
		
		
		
UgwmDc9pP_xLxdb2ybp4AaABAg.8uQVdL5nj1o8uQZYWFSiqe	Hadi hadi	"Di indonesia nuduh tuh ga perlu bukti, palagi data& fakta, wah alergi tuh...yg penting kalo sudah  bilang "" saya merasa"" sudah cukup. ðŸ˜"
UgwmDc9pP_xLxdb2ybp4AaABAg.8uQVdL5nj1o8uQaaF7fw3W	Surya atmadja	@Hadi hadi iya ya wkwk soalnya dulu orang merasa di pukuli padahal.operasi plastik wkwkwkwkwk lucu tuh wkwk.mayan bakal bahan lelucon
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzNoO9Bw9NKrVw0um94AaABAg.8uQUakoCYy78uQog4S3Xfk	Eat Micin Everyday	Mba Najwa udah nikah bang
UgzNoO9Bw9NKrVw0um94AaABAg.8uQUakoCYy78uRAcDa13qq	Kakak Valak	Dari dulu udah cantik kaleee ðŸ˜‚ðŸ‘
UgzNoO9Bw9NKrVw0um94AaABAg.8uQUakoCYy78uRGEhw3yd7	Krisna Narendra Mahesa	Najwa ajadah yg jd presiden.
UgzNoO9Bw9NKrVw0um94AaABAg.8uQUakoCYy78uRGJ1595ji	legendary collection	"@Eat Micin Everyday memuji seseorang cantik ya gpp bro, apa hubunganya udh nikah apa belum? Kecuali dia bilang gw pengen nikah sama mba najwa ya baru pake tuh wkwkwkw
Vis bro"
		
		
		
		
		
		
		
		
		
		
UgxAZ4nlD7e_y6B7ph14AaABAg.8uQU50NgUYv8uQbwIwtSC_	wilza vivov5	Bodo amat
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgyA5Z8tbonCJ_xY0kV4AaABAg.8uQT9bxG3Fy8uQzV62ioZ5	Danefan Andra	Maklum lah grup mbeeekkk
		
		
		
		
		
		
		
		
UgzvYR_68DtvGFvcnZd4AaABAg.8uQSrff2qR88uRF4dGWEhR	Andika	Wkwkw ngakak 4g lte pas itu ðŸ˜‚ðŸ˜‚
		
		
		
		
Ugy24zhUnBlvMpzCpct4AaABAg.8uQSjeRaTrG8uR13wkb0u0	Aini Mahfudhoh	Bang adian berusaha tuk mencairkan suasana saja ðŸ˜‚
Ugy24zhUnBlvMpzCpct4AaABAg.8uQSjeRaTrG8uR1QPF-0rs	Kimi Kinong	@Aini Mahfudhoh Adian firanha kah???
Ugy24zhUnBlvMpzCpct4AaABAg.8uQSjeRaTrG8uR2E5lRUYx	Neng Diana	Diulang2 tetep ngakak ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
Ugy24zhUnBlvMpzCpct4AaABAg.8uQSjeRaTrG8uRCfkcaMJs	Aby Yudistira	06:04
Ugy24zhUnBlvMpzCpct4AaABAg.8uQSjeRaTrG8uRE23sJjge	Liborius Belva	Cocok ni jadi pemain pesbuker, biar ga rugi2 amat ni org
Ugy24zhUnBlvMpzCpct4AaABAg.8uQSjeRaTrG8uRH_HLJMZM	Lik Alvian	6:27 ekspresi adian ðŸ˜‚ðŸ˜‚ðŸ˜‚
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
Ugz5aAimEFy3X6mL4154AaABAg.8uQS2CQkP0I8uR9qZEobIR	ICAW OFFICIAL	Jgn, pak prabowo ribet orangnya
		
UgxjjM9TB2w8E4nUcnR4AaABAg.8uQRwcMSoKk8uQZ0wefuZd	DJ Jr.	ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜›ðŸ˜›ðŸ˜›ðŸ˜›ðŸ˜›
UgxjjM9TB2w8E4nUcnR4AaABAg.8uQRwcMSoKk8uR3z5K_edF	Sumber Informasi	si Adian yg bilang mejaðŸ˜´
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR-D_u8qFv	ibu suti suti	buat wowok pantas kan dia seneng sama binatang kuda,kuccing semut,,
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR-QqNsZCE	KIKI PRATAMA	ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR0v_5GWEo	Nalara Mandalika	KIKI PRATAMA haha klo dia bener jadi, kita bakal ditertawakan dunia luar
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR1gCc-UXY	KIKI PRATAMA	"@Nalara Mandalika  masih diteryawakan aja udah takut..

wowo juga kan seing ditertawakan ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
ciap pleciden"
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR6QLZzw6d	Mar Sudi	Tidak pantas sama sekali .
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR6uVgppHq	Turah Taryati	Astagfirullahaadzim cuma presiden wowo doang yg ngomong nya gak enak di denger rakyat, kecuali bagi pendukungnya udah biasa x
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR7DyMoKeE	gendruwo pawon	Brarti bkn calon presiden rakyat dong lalu presiden apa...???
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR7sW2f1CQ	Ari ani	bener2 miris sya ngeliatny mskipun sy bkn org yg fahm tentg politk
UgzTmSdJpLVm-7j7ym54AaABAg.8uQR4Erx7X-8uR84GxHZAk	Dybye Prakoso	Capres kambing? Eh.
		
		
		
		
		
		
		
		
		
		
		
		
		
		
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28uQzRTq2MtX	ibu suti suti	bukan marah tapi emosi  kesel dan jengkel pak,wokwok
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28uQzf-LcapO	Danefan Andra	Kubu mbeeekkkk
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28uR80LBxj6G	Heri Daees	Siapa yang munafik yg anda tuduhkan.... coba pahami permasalahan negara ini... baru anda tau siapa yg anda maksud munafik itu
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28uR9ySfoSZ9	LIFEtutor	@Heri Daees ya bener pasti kubu 02 wkwkwkw
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28uRAh9t06qK	YUES life	Lo semua bukan TUHAN  jangan asal . Jadilah manusia yang memanusiakan manusianya itu saja sudah susah di lakukan di jaman sekarangðŸ¤
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28uRBYAxURKX	agus supriyanto	Aamiin smg Allah menunjukan sp yg curang munafik haus kekuasaan dg menghalalkan sgl cara
Ugxuzuk5LgKceJZWIDl4AaABAg.8uQQPZP-5V28ucXFUFEtIq	Danefan Andra	Mana pendukung 02... bungkam sudah ðŸ˜…ðŸ˜…ðŸ˜…
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
Ugx1SKOIUMkxa-9l47J4AaABAg.8uQPQY3PrzA8uQPfyMQ3c7	Yesri Girsang	Bujang Karat ðŸ¤£ðŸ¤£ðŸ¤£
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uQb54NNlAC	kafa bima	Hahaha udh ganti nama ya brow
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uQxfemeXUI	Amin Rianto	Tapi kasihan kampretnyalah  blm apa2 sdh di ganti.
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uQz666LheE	Danefan Andra	Embeeeeekkkk.....ðŸ˜…
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR0Tbl-iUp	Nudi Max	Btul hehehehe
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR2F8nKsIu	pengamat medsos	@kafa bima syukuran dong hrs nya wahaha
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR2Hs4w6KI	pengamat medsos	@Amin Rianto kmprt nya sial x aahahaha
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR3bFjSsVn	Amin Rianto	"@pengamat medsos di ganti kambingya nanti kalau sdh ada kputusan kpu takut  di bilang kampretnya di curangi sama kambing nanti heboh lagi deh
Hahahahaha.........."
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR4JJS-fFY	Marsini Pisang_oke	hhhhha
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR4mZy0hhs	yono syic	Bener gnti wedos
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR6fog5AoJ	Rosidah Gs	,ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR8qPB9gx7	kafa bima	@pengamat medsos udh sukuran,  malahan udh sujud syukur jg ko
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uR9kUcRMYy	kampret sudah punah	yang mau jadi kmbing y silahkan., saya sbgai rakyat tidak merasa di perlakukan seperti kambing kok,,
UgyAF45UU6sSFPK5s7t4AaABAg.8uQO_9KXYsb8uRAWh8t9T_	Kakak Valak	Mbeeekkk ðŸðŸðŸðŸ
		
		
		
		
		
		
		
		
		
		
		
UgyN4_kVH9_9Mgdc6LZ4AaABAg.8uQO5EHsCbu8uQh0KrRrjV	Andi Ganteng	Apa juga yg d cari pak jokowi sampe ngebeet banget 2 periode, udh jelas ga ada perubahan..
UgyN4_kVH9_9Mgdc6LZ4AaABAg.8uQO5EHsCbu8uQkL-nQt08	Jessica yuni NAPITUPULU	@Andi Ganteng ya ada dong. Semua infrastruktur yg di bikin oleh pak jokowi. Di zaman presiden yg mana ada di bangun infrastruktur seperti sekarang ini??
		
		
		
		
Ugy5iWz6GBB6kNJ68Kx4AaABAg.8uQNmQ0Dl2M8uQYsxMQQdB	DJ Jr.	Muhammad Giffar Ainni, Seumur hidup saya, saya tidak akan pernah sudi membiarkan pak Prabowo Subianto menjadi presiden. FOREVERMORE!!!
		
		
		
		
		
		
Ugx2gCcovmsLnD4PA_54AaABAg.8uQNMJ_9Ytn8uR1iE6UVJk	Neng Diana	Sama ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgwJ-7l-X8PbWdPdwMB4AaABAg.8uQMcDN_8ny8uR2HM6bVEW	Sri Maryati	aku suka,,,apalagi klo udah ada bang adian  ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
		
		
		
		
		
		
		
		
		
		
		
		
Ugw6IYxosKuhI3Ilzsp4AaABAg.8uQM8JfDwzz8uQhL_E-cvC	Andi Ganteng	Damai tp sengsara..yg kaya makin kaya yg miskin tambah miskin
Ugw6IYxosKuhI3Ilzsp4AaABAg.8uQM8JfDwzz8uQi04X6y44	Adie Warback	@Andi Ganteng daripada udah sengsara kaga damai pula .. .ðŸ˜‚
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgyT0Sfq3IsQMfcjhjN4AaABAg.8uQJsVpdw778uQJvI1KxpT	Faizin Nur Faizin	Awokwkwkwk:'v
		
		
		
		
		
		
		
		
		
		
		
		
UgwuXajSJYxgK-qCXo14AaABAg.8uQJNgjHz6Q8uR1gRK3zjS	Endriyati Madjid	Cebong..akalx udah mati...dsar PkiðŸ˜ˆ
UgwuXajSJYxgK-qCXo14AaABAg.8uQJNgjHz6Q8uR2rq046_-	afia hana	"@Endriyati Madjid 
Ngak punya etika,,,"
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgyxsADMj2_JmERegqV4AaABAg.8uQGlEuxyez8uQcwYuyNHZ	candle in the wind	Kubu sana sekarang klo nunjuk tangannya kek gitu..lama2 bs kelainan tu tanganðŸ¤£
		
UgzyxL27z1QfdtzsXyp4AaABAg.8uQGkdXKWyJ8uQcPAuZ-Mb	route55 qatar	Wwkwkwkwwkwkw cocok lagunya.
		
		
		
		
		
		
		
UgxCuyWACEF-ZT4AMqN4AaABAg.8uQGTF1yvFe8uQIL9t93t6	hendrik aebos	"Iya..  Gue juga gak ngerti..  Dan gue ulang berkali"" Pas arif bilang gitu...  Auto ngakak ðŸ¤£ðŸ¤£"
UgxCuyWACEF-ZT4AMqN4AaABAg.8uQGTF1yvFe8uQN8wd2k78	Ririn Mustika	@hendrik aebos wktu sklh ..nilai bhs indonesianya 4 kali hi hi
UgxCuyWACEF-ZT4AMqN4AaABAg.8uQGTF1yvFe8uQNFcYtjyp	Sutismanto Balam	"ARIP SUDAH BUKAN MAMUSIA LAGI APALAGI EGI SUDJANA  KARNA ANAK BUAH AMIN RAIS YG SENANG KALAU NEGARA INI GADUH ,INI BAUNYA SEPERTI KASUS AHOK MASUK PENJARA  MEREKAINI YG NGATUR SEKENARIYONYA.AWAS ADABAHAYA LATEN YG SUDA MENGGURITA ,HATI ""PAK JAKOWI  TNI KAPORI MASARAKAT BERSAMAMU SALAM WARAS"
		
		
		
		
		
		
		
		
		
		
UgyDQRJfoyNXru0Ux9N4AaABAg.8uQG0SWghKQ8uQL_R_Uc95	Soeranto Ranto	luwih becik mawas diri nggih
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgwcHGEXhhCqjSu8i4h4AaABAg.8uQDuEBGnfN8uQROQvhTSl	Putu Eka Iwata	Lisa Lina yang ngomkng meja bang napitulu bangðŸ˜ƒ
UgwcHGEXhhCqjSu8i4h4AaABAg.8uQDuEBGnfN8uQTTQEO6eA	DM Suparyanto	ðŸ˜‚ðŸ˜ƒðŸ˜ðŸ˜€ðŸ˜€
UgwcHGEXhhCqjSu8i4h4AaABAg.8uQDuEBGnfN8uQXjryR_rG	DJ Jr.	Betul ane. Tingkah laku Prabowo dan kawan-kawannya sangat kekanak-kanakan
UgwcHGEXhhCqjSu8i4h4AaABAg.8uQDuEBGnfN8uQY-J3iRix	karen ho	Lisa Lina wkwkkwkwk
UgwcHGEXhhCqjSu8i4h4AaABAg.8uQDuEBGnfN8uQY1BkYU0k	Bot PUBG	SAVAGE bener bang adian nih
UgwcHGEXhhCqjSu8i4h4AaABAg.8uQDuEBGnfN8uQ_BVk2u6O	Rendy Azah	ðŸ˜¹ðŸ˜¹ðŸ˜¹
